"Order Number ","Reason"," Cancelled By ","Note"," Subtotal Price"," Shipping Cost"," Total Price ","Cancelled Date","Order Date",""
"Lvs6247","CUSTOMER","Nermin ","ملغي برغبة العميلة","1200","80","1280","2024-05-22 15:42:45","2024-05-22 10:30:30",""
"Lvs6279","CUSTOMER","Noor","رغبة العميلة","1090","50","1140","2024-05-22 15:18:25","2024-05-22 10:30:30",""
"Lvs6270","INVENTORY","Nermin ","ملغي برغبة العميلة","420","50","470","2024-05-22 14:35:35","2024-05-22 10:30:30",""
"Lvs6230","INVENTORY","Nermin ","ملغي برغبة العميلة","180","50","230","2024-05-22 13:28:55","2024-05-22 10:30:30",""
"Lvs6249","OTHER","Agamy","0","1300","50","1350","2024-05-22 13:26:48","2024-05-22 10:30:30",""
"Lvs6146","INVENTORY","Nermin ","ملغي برغبة العميلة","345","80","425","2024-05-22 11:53:07","2024-05-21 10:13:14",""
"Lvs6086","CUSTOMER","Fatma","ملغي  برغبه  العميله","90","50","140","2024-05-21 16:51:18","2024-05-20 17:46:15",""
"Lvs6097","CUSTOMER","Nermin ","ملغي مش عايزة بديل","150","50","200","2024-05-21 14:29:16","2024-05-21 10:13:13",""
"Lvs6107","CUSTOMER","Nermin ","ملغي برغبة العميلة","900","70","970","2024-05-21 12:30:43","2024-05-21 10:13:13",""
"Lvs5914","CUSTOMER","Nermin ","ملغي","150","70","220","2024-05-21 11:20:47","2024-05-19 13:29:45",""
"Lvs5954","INVENTORY","Nermin ","مش عايزة بدايل","650","40","690","2024-05-21 11:12:45","2024-05-19 18:31:13",""
"Lvs5832","CUSTOMER","Nermin ","ملغي برغبة العميلة","1800","50","1850","2024-05-21 09:53:14","2024-05-19 10:25:26",""
"Lvs5895","INVENTORY","Nermin ","ملغي برغبة العميلة","200","50","250","2024-05-21 09:38:16","2024-05-19 13:29:44",""
"Lvs5351","INVENTORY","Fatma","ملغي","650","50","700","2024-05-21 09:32:10","2024-05-15 10:23:14",""
"Lvs5913","OTHER","Agamy","","290","70","70","2024-05-20 18:33:32","2024-05-19 13:29:45",""
"Lvs5727","OTHER","Agamy","","2475","50","2525","2024-05-20 18:32:00","2024-05-18 10:07:46",""
"Lvs5727","OTHER","Agamy","","2475","50","2525","2024-05-20 18:31:41","2024-05-18 10:07:46",""
"Lvs5815","CUSTOMER","Nermin ","ملغي برغبة العميلة","450","80","530","2024-05-20 17:15:31","2024-05-18 18:38:44",""
"Lvs6007","CUSTOMER","Nermin ","ملغي برغبة العميلة","450","50","500","2024-05-20 15:42:53","2024-05-20 10:09:01",""
"Lvs5960","CUSTOMER","Nermin ","ملغي برغبة العميلة","650","40","690","2024-05-20 15:03:58","2024-05-20 10:08:59",""
"Lvs5904","CUSTOMER","Randa","تم عمل اوردر اخر","1000","80","1080","2024-05-20 14:24:30","2024-05-19 13:29:44",""
"Lvs6015","OTHER","Yara","طلب العميلة","1250","80","1330","2024-05-20 13:10:00","2024-05-20 10:09:01",""
"Lvs5961","CUSTOMER","Nermin ","ملغي برغبة العميلة","650","50","700","2024-05-20 12:50:22","2024-05-20 10:08:59",""
"Lvs5995","OTHER","Agamy","00","300","50","350","2024-05-20 12:18:09","2024-05-20 10:09:01",""
"Lvs5995","OTHER","Agamy","00","300","50","350","2024-05-20 12:17:38","2024-05-20 10:09:01",""
"Lvs5886","CUSTOMER","Nermin ","ملغي برغبة العميلةبعتت علي الميل","870","50","920","2024-05-19 17:05:32","2024-05-19 10:25:26",""
"Lvs5891","INVENTORY","Fatma","عايزة نفس القطعه","320","50","370","2024-05-19 16:09:19","2024-05-19 10:25:26",""
"Lvs5828","INVENTORY","Fatma","ملغي مش متوفرة","670","50","720","2024-05-19 16:06:31","2024-05-19 10:25:23",""
"Lvs5836","INVENTORY","Fatma","ملغي  مش متوفرة","360","50","410","2024-05-19 16:05:29","2024-05-19 10:25:26",""
"Lvs5773","CUSTOMER","Nermin ","ملغي برغبة العميلة","1250","50","1300","2024-05-19 15:46:06","2024-05-18 18:38:42",""
"Lvs5867","CUSTOMER","Nermin ","ملغي","495","50","545","2024-05-19 14:05:35","2024-05-19 10:25:26",""
"Lvs5748","INVENTORY","Yara","مش حابة البديل","450","50","500","2024-05-19 13:48:44","2024-05-18 10:07:46",""
"Lvs5808","CUSTOMER","Nermin ","ملغي مكرر","1850","50","1900","2024-05-19 13:40:45","2024-05-18 18:38:44",""
"Lvs5812","CUSTOMER","Nermin ","ملغي برغبة العميلة","670","80","750","2024-05-19 12:38:22","2024-05-18 18:38:44",""
"Lvs5605","INVENTORY","Yara","مش حابه البديل","1585","50","1635","2024-05-19 12:37:26","2024-05-18 10:07:43",""
"Lvs5778","CUSTOMER","Noor","هتشترى من الفرع","920","40","960","2024-05-19 12:29:44","2024-05-18 18:38:42",""
"Lvs5615","CUSTOMER","Nermin ","ملغي","450","50","500","2024-05-19 11:45:10","2024-05-18 10:07:43",""
"Lvs5774","CUSTOMER","Nermin ","ملغي","150","40","190","2024-05-19 11:26:09","2024-05-18 18:38:42",""
"Lvs5505","CUSTOMER","Nermin ","ملغي اشترت من الفرع","1370","50","1420","2024-05-19 10:36:25","2024-05-16 10:51:23",""
"Lvs5585","INVENTORY","Yara","طلب العميلة","1090","70","1160","2024-05-18 16:51:43","2024-05-18 10:07:43",""
"Lvs5618","INVENTORY","Yara","طلب العميلة","670","50","720","2024-05-18 16:50:30","2024-05-18 10:07:43",""
"Lvs5625","OTHER","Agamy","0","565","50","615","2024-05-18 16:38:19","2024-05-18 10:07:43",""
"Lvs5628","INVENTORY","Yara","طلب العميلة","850","50","900","2024-05-18 16:21:34","2024-05-18 10:07:43",""
"Lvs5635","CUSTOMER","Nermin ","ملغي برغبة العميلة","600","50","650","2024-05-18 16:18:40","2024-05-18 10:07:44",""
"Lvs5691","CUSTOMER","Randa","تم عمل اوردر اخر","450","50","500","2024-05-18 16:16:14","2024-05-18 10:07:46",""
"Lvs5592","OTHER","Yara","بسبب اسلوب شركة الشحن","1200","50","1250","2024-05-18 15:58:43","2024-05-18 10:07:43",""
"Lvs5612","CUSTOMER","Nermin ","ملغي","150","50","200","2024-05-18 14:26:33","2024-05-18 10:07:43",""
"Lvs5603","OTHER","Agamy","0","450","50","500","2024-05-18 13:19:31","2024-05-18 10:07:43",""
"Lvs5564","OTHER","Agamy","1","650","50","700","2024-05-18 13:17:20","2024-05-18 10:07:41",""
"Lvs5648","CUSTOMER","Nermin ","ملغي","450","50","500","2024-05-18 11:56:58","2024-05-18 10:07:44",""
"Lvs5467","CUSTOMER","Nermin ","ملغي برغبة العميلة","520","50","570","2024-05-18 11:13:02","2024-05-16 10:51:23",""
"Lvs5334","CUSTOMER","Nermin ","ملغي لعدم وجود رد","170","50","220","2024-05-18 09:43:25","2024-05-15 10:23:14",""
"Lvs5316","CUSTOMER","Nermin ","ملغي","1160","70","1230","2024-05-18 09:41:53","2024-05-15 10:23:12",""
"Lvs5345","OTHER","Agamy","كنسل ف الشيت","820","50","870","2024-05-16 18:01:58","2024-05-15 10:23:14",""
"Lvs5425","CUSTOMER","Nermin ","ملغي","1175","75","1250","2024-05-16 17:40:48","2024-05-15 15:01:46",""
"Lvs5476","OTHER","Agamy","كنسل ف الشيت","1940","80","2020","2024-05-16 17:20:16","2024-05-16 10:51:23",""
"Lvs5302","OTHER","Fatma","ملغي  السعر مختلف","400","50","450","2024-05-16 14:30:57","2024-05-15 10:23:12",""
"Lvs5432","CUSTOMER","Nermin ","5432","450","50","500","2024-05-16 13:32:14","2024-05-15 16:10:47",""
"Lvs5459","CUSTOMER","Fatma","مش حابه البديل  ومستغليه القطعه","180","50","230","2024-05-16 12:55:45","2024-05-16 10:51:21",""
"Lvs5486","CUSTOMER","Nermin ","5486","450","50","500","2024-05-16 12:55:42","2024-05-16 10:51:23",""
"Lvs5253","CUSTOMER","Fatma","ملغي اتاكد ومعرفتش تلغيه","1600","50","1650","2024-05-16 12:46:35","2024-05-14 10:43:21",""
"Lvs5147","CUSTOMER","Nermin ","ملغي لعدم وجود رد","550","75","625","2024-05-16 12:29:24","2024-05-13 15:44:54",""
"Lvs5416","CUSTOMER","Nermin ","ملغي","450","50","500","2024-05-16 11:13:19","2024-05-15 14:43:25",""
"Lvs4658","CUSTOMER","Fatma","ملغي  ايرور وتم  عمل اوردر تاني","140","0","140","2024-05-16 09:56:27","2024-05-09 17:24:47",""
"Lvs5412","OTHER","Nermin ","هتعمل اوردر تاني علشان عايزة تضيف","650","70","720","2024-05-15 16:32:37","2024-05-15 14:43:25",""
"Lvs5342","INVENTORY","Nermin ","ملغي","200","50","250","2024-05-15 15:06:26","2024-05-15 10:23:14",""
"Lvs4991","OTHER","Yara","عدم رد العميلة","300","50","350","2024-05-15 14:25:45","2024-05-12 10:43:38",""
"Lvs5395","CUSTOMER","Nermin ","ملغي","500","80","580","2024-05-15 10:59:02","2024-05-15 10:23:16",""
"Lvs5373","CUSTOMER","Fatma","ملغي  معمول غلط","150","50","200","2024-05-15 10:42:43","2024-05-15 10:23:16",""
"Lvs5205","CUSTOMER","Nermin ","ملغي برغبة العميلة","150","70","220","2024-05-15 09:30:53","2024-05-13 18:34:15",""
"Lvs4984","INVENTORY","Yara","مش حابة البديل","280","50","330","2024-05-15 09:22:16","2024-05-12 10:43:37",""
"Lvs5149","INVENTORY","Nermin ","ملغي مش عايزة بدايل","995","50","1045","2024-05-14 17:07:01","2024-05-13 15:44:54",""
"Lvs5173","CUSTOMER","Noor","مكرر","3125","50","3175","2024-05-14 16:51:45","2024-05-13 15:44:55",""
"Lvs5194","INVENTORY","Nermin ","ملغي برغبة العميلة","150","50","200","2024-05-14 16:40:03","2024-05-13 18:34:15",""
"Lvs5167","CUSTOMER","Nermin ","ملغي عايزة تستري من الفرع","150","50","200","2024-05-14 15:56:11","2024-05-13 15:44:55",""
"Lvs5286","CUSTOMER","Nermin ","ملغي","450","50","500","2024-05-14 15:54:12","2024-05-14 10:43:22",""
"Lvs5169","CUSTOMER","Nermin ","ملغي برغبة العميلة","450","80","530","2024-05-14 15:41:24","2024-05-13 15:44:55",""
"Lvs4712","CUSTOMER","Nermin ","ملغي برغبة العميلة","280","70","350","2024-05-14 14:58:31","2024-05-11 10:28:53",""
"Lvs4913","CUSTOMER","Nermin ","ملغي برغبة العميلة","770","50","820","2024-05-14 14:41:32","2024-05-11 17:47:46",""
"Lvs5278","INVENTORY","Nermin ","مش عايزة بدايل","450","50","500","2024-05-14 14:13:12","2024-05-14 10:43:21",""
"Lvs5268","INVENTORY","Noor","محتاجة نفس الموديل","495","50","545","2024-05-14 14:04:25","2024-05-14 10:43:21",""
"Lvs5249","CUSTOMER","Samar","العميله طلبت الغاء الاوردر وهتسجل واحد اخر","980","50","1030","2024-05-14 13:45:34","2024-05-14 10:43:21",""
"Lvs5242","CUSTOMER","Randa","العميلة هتشتري من الفرع","450","50","500","2024-05-14 13:01:23","2024-05-14 10:43:21",""
"Lvs5005","INVENTORY","Yara","طلب العميلة","1720","50","1770","2024-05-13 17:23:31","2024-05-12 10:43:38",""
"Lvs4508","CUSTOMER","Nermin ","ملغي","500","50","550","2024-05-13 16:21:38","2024-05-08 11:01:01",""
"Lvs4579","INVENTORY","Yara","اشترت من الفرع","1310","50","1360","2024-05-13 16:09:11","2024-05-09 10:59:29",""
"Lvs5044","CUSTOMER","Nermin ","ملغي اشترت من الفرع","1200","50","1250","2024-05-13 15:26:14","2024-05-12 17:21:52",""
"Lvs5079","CUSTOMER","Nermin ","ملغي برغبة العميلة","400","50","450","2024-05-13 14:46:39","2024-05-13 10:42:14",""
"Lvs5051","OTHER","Agamy","0","450","50","500","2024-05-13 14:35:27","2024-05-12 17:21:52",""
"Lvs4646","CUSTOMER","Noor","رغبة العميلة","450","70","520","2024-05-13 14:33:49","2024-05-09 17:24:47",""
"Lvs4995","INVENTORY","Yara","مش حابة البديل","220","50","270","2024-05-13 14:26:31","2024-05-12 10:43:38",""
"Lvs4708","INVENTORY","Fatma","ملغي  القطعه  مش موجودة","1610","50","1660","2024-05-13 13:03:11","2024-05-11 10:28:51",""
"Lvs4933","INVENTORY","Yara","طلب العميلة","680","50","730","2024-05-13 12:56:46","2024-05-11 17:47:47",""
"Lvs5123","OTHER","Agamy","0","750","50","800","2024-05-13 11:53:25","2024-05-13 10:42:15",""
"Lvs5115","CUSTOMER","Fatma","ملغي  هتعمل واحد جديد","830","50","880","2024-05-13 11:21:33","2024-05-13 10:42:15",""
"Lvs4565","OTHER","Agamy","كنسل ف الشيت","250","50","300","2024-05-12 18:35:39","2024-05-09 10:59:29",""
"Lvs4662","OTHER","Agamy","كنسل ف الشيت","960","50","50","2024-05-12 18:34:22","2024-05-09 17:24:47",""
"Lvs4884","OTHER","Agamy","كنسل ف الشيت","670","50","50","2024-05-12 18:34:10","2024-05-11 10:28:58",""
"Lvs4888","OTHER","Agamy","","300","80","80","2024-05-12 18:33:42","2024-05-11 10:28:58",""
"Lvs3979","OTHER","Agamy","كنسل ف الشيت","2095","50","2145","2024-05-12 16:56:50","2024-05-04 00:44:06",""
"Lvs4196","OTHER","Agamy","كنسل ف الشيت","750","50","800","2024-05-12 16:50:27","2024-05-05 22:38:40",""
"Lvs4665","CUSTOMER","Nermin ","ملغي برغبة العميلة","1120","50","1170","2024-05-12 14:38:30","2024-05-09 17:24:47",""
"Lvs4871","INVENTORY","Nermin ","ملغي","200","50","250","2024-05-12 11:39:52","2024-05-11 10:28:58",""
"Lvs4638","INVENTORY","Nermin ","مش عايزة اي بدايل","900","50","950","2024-05-12 10:07:13","2024-05-09 17:24:47",""
"Lvs4680","CUSTOMER","Nermin ","ملغ بيرغبتها","600","50","650","2024-05-12 09:31:12","2024-05-11 10:28:51",""
"Lvs4650","INVENTORY","Noor","محتاجة نفس الموديل","450","70","520","2024-05-11 16:57:34","2024-05-09 17:24:47",""
"Lvs4699","CUSTOMER","Noor","رغبة العميلة","670","70","740","2024-05-11 16:30:19","2024-05-11 10:28:51",""
"Lvs4725","INVENTORY","Nermin ","ملغي","200","50","250","2024-05-11 16:29:18","2024-05-11 10:28:53",""
"Lvs4313","OTHER","Yara","عدم رد العميلة","450","75","525","2024-05-11 16:29:03","2024-05-06 16:25:11",""
"Lvs4581","OTHER","Yara","طلب العميلة","1790","50","1840","2024-05-11 16:12:35","2024-05-09 10:59:29",""
"Lvs4858","CUSTOMER","Fatma","ملغي  جابت من  الفرع","300","50","350","2024-05-11 15:49:11","2024-05-11 10:28:57",""
"Lvs4183","INVENTORY","Yara","هتعمل اوردر جديد","1695","85","1780","2024-05-11 15:48:39","2024-05-05 17:24:29",""
"Lvs4797","INVENTORY","Yara","مش حابة البديل","900","50","950","2024-05-11 15:31:09","2024-05-11 10:28:55",""
"Lvs4846","INVENTORY","Noor","القطعة غير متاحة","750","50","800","2024-05-11 15:13:49","2024-05-11 10:28:57",""
"Lvs4674","OTHER","Yara","هتاجل الاوردر شويه","695","50","745","2024-05-11 15:10:07","2024-05-09 17:24:47",""
"Lvs4146","OTHER","Agamy","","570","40","610","2024-05-11 15:03:04","2024-05-05 17:24:28",""
"Lvs4673","INVENTORY","Yara","مش حابة البديل","800","50","850","2024-05-11 15:02:17","2024-05-09 17:24:47",""
"Lvs4702","INVENTORY","Noor","القطع غير متاحة","550","70","620","2024-05-11 15:00:30","2024-05-11 10:28:51",""
"Lvs4773","INVENTORY","Yara","مش حابة البديل","280","50","330","2024-05-11 14:55:51","2024-05-11 10:28:55",""
"Lvs4703","INVENTORY","Noor","العميلة محتاجه نفس اللون","450","50","500","2024-05-11 14:47:50","2024-05-11 10:28:51",""
"Lvs4648","CUSTOMER","Nermin ","ملغي برغبة العميلة","150","50","200","2024-05-11 14:45:27","2024-05-09 17:24:47",""
"Lvs4675","CUSTOMER","Nermin ","ملغي مكرر","650","80","730","2024-05-11 14:35:26","2024-05-09 17:24:47",""
"Lvs4661","INVENTORY","Noor","القطعة غير متاحة","450","50","500","2024-05-11 14:33:10","2024-05-09 17:24:47",""
"Lvs4740","INVENTORY","Noor","القطعة غير متاحة","450","50","500","2024-05-11 14:26:03","2024-05-11 10:28:53",""
"Lvs4656","INVENTORY","Noor","القطعة غير متاحة","150","50","200","2024-05-11 14:22:03","2024-05-09 17:24:47",""
"Lvs4645","CUSTOMER","Nermin ","ملغي برغبة العميلة","515","50","565","2024-05-11 13:17:12","2024-05-09 17:24:47",""
"Lvs4549","CUSTOMER","Nermin ","ملغي مكرر","1120","50","1170","2024-05-11 13:15:46","2024-05-09 10:59:27",""
"Lvs4560","CUSTOMER","Nermin ","ملغي برغبة العميلة","900","70","970","2024-05-11 13:10:23","2024-05-09 10:59:29",""
"Lvs4635","CUSTOMER","Nermin ","ملغي","650","50","700","2024-05-11 12:57:09","2024-05-09 17:24:47",""
"Lvs4649","INVENTORY","Noor","القطع غير متاحة","900","50","950","2024-05-11 12:54:54","2024-05-09 17:24:47",""
"Lvs4807","CUSTOMER","Nermin ","ملغي برغبة العميلة","1040","50","1090","2024-05-11 12:46:49","2024-05-11 10:28:55",""
"Lvs4874","CUSTOMER","Fatma","ملغي  ميل","210","50","260","2024-05-11 12:25:07","2024-05-11 10:28:58",""
"Lvs4777","CUSTOMER","Nermin ","ملغي برغبة العميلة","910","50","960","2024-05-11 12:22:45","2024-05-11 10:28:55",""
"Lvs4644","CUSTOMER","Nermin ","ملغي هتشتري من الفرع ومش عايزة بدايل","900","80","980","2024-05-11 12:16:12","2024-05-09 17:24:47",""
"Lvs4644","CUSTOMER","Nermin ","ملغي هتشتري من الفرع ومش عايزة بدايل","900","80","980","2024-05-11 12:16:12","2024-05-09 17:24:47",""
"Lvs4537","INVENTORY","Yara","مش حابة البديل","1250","40","1290","2024-05-11 10:01:05","2024-05-09 10:59:27",""
"Lvs4633","OTHER","Yara","طلب العميلة","220","50","270","2024-05-10 23:54:30","2024-05-09 10:59:32",""
"Lvs4534","INVENTORY","Fatma","ملغي  نواقص المينت  مش موجود","900","80","980","2024-05-09 17:29:21","2024-05-09 10:59:27",""
"Lvs4465","CUSTOMER","Nermin ","ملغي برغبة العميلة","500","80","580","2024-05-09 14:02:29","2024-05-08 11:00:58",""
"Lvs4483","CUSTOMER","Nermin ","ملغي مكرر","500","50","550","2024-05-09 12:45:31","2024-05-08 11:01:01",""
"Lvs4226","INVENTORY","Yara","القطعة غير متاحة","425","50","475","2024-05-09 12:25:02","2024-05-05 22:38:40",""
"Lvs4495","CUSTOMER","Nermin ","ملغي","750","50","800","2024-05-09 12:19:32","2024-05-08 11:01:01",""
"Lvs4436","INVENTORY","Fatma","ملغي  مش حابه بديل","150","40","190","2024-05-09 10:59:40","2024-05-08 11:00:58",""
"Lvs4247","CUSTOMER","Nermin ","ملغي برغبة العميلة","300","50","350","2024-05-09 10:48:52","2024-05-06 11:46:11",""
"Lvs3788","OTHER","Yara","الرقم مش بيجمع","1110","80","1190","2024-05-08 17:38:01","2024-05-04 12:25:41",""
"Lvs4268","INVENTORY","Yara","هتستنى الريستوك","1800","50","1850","2024-05-08 17:36:33","2024-05-06 11:46:11",""
"Lvs4487","INVENTORY","Fatma","4487","500","50","550","2024-05-08 17:21:22","2024-05-08 11:01:01",""
"Lvs4365","CUSTOMER","Agamy","0","220","50","270","2024-05-08 16:59:04","2024-05-06 23:56:32",""
"Lvs4365","CUSTOMER","Agamy","0","220","50","270","2024-05-08 16:59:04","2024-05-06 23:56:32",""
"Lvs4124","CUSTOMER","Agamy","0","880","50","930","2024-05-08 16:55:56","2024-05-05 17:24:28",""
"Lvs4124","CUSTOMER","Agamy","0","880","50","930","2024-05-08 16:55:55","2024-05-05 17:24:28",""
"Lvs4398","CUSTOMER","Randa","طلب العميلة بالالغاء هتعمل اوردر تاني","900","50","950","2024-05-08 15:05:48","2024-05-07 12:08:12",""
"Lvs4457","INVENTORY","Yara","مش حابة البديل","675","70","745","2024-05-08 15:02:22","2024-05-08 11:00:58",""
"Lvs4457","INVENTORY","Yara","مش حابة البديل","675","70","745","2024-05-08 15:02:21","2024-05-08 11:00:58",""
"Lvs4438","INVENTORY","Yara","هتستنى الريستوك","900","80","980","2024-05-08 14:48:58","2024-05-08 11:00:58",""
"Lvs4244","INVENTORY","Yara","القطعة غير متاحة","900","50","950","2024-05-08 14:25:21","2024-05-06 11:46:11",""
"Lvs4274","OTHER","Yara","القطعة غير متاحة","410","50","460","2024-05-08 14:11:38","2024-05-06 11:46:11",""
